"strategy","day","seed","dust","cells","data","cores","bioloid_count","can_synth_scout","first_synthesis_day","dispatched","completed","failed","aborted","damage","syntheses","success_rate"
"safe","1","8701","42","10","89","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","1","8801","44","10","101","2","4","true","1","10","10","0","0","2","1","100.00"
"safe","1","8901","45","10","104","2","4","true","1","10","10","0","0","2","1","100.00"
"safe","1","9001","48","10","103","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","1","9101","50","10","106","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","1","9201","50","10","91","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","1","9301","45","10","91","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","1","9401","44","10","99","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","1","9501","46","10","102","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","1","9601","41","10","94","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","1","9701","43","10","111","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","1","9801","42","10","109","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","1","9901","44","10","98","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","1","43","10","89","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","101","45","10","102","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","201","43","10","95","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","301","45","10","93","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","10","401","48","10","101","2","4","true","1","10","10","0","0","2","1","100.00"
"safe","10","501","46","10","98","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","601","49","10","101","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","701","52","10","108","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","801","49","10","93","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","901","46","10","107","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","1001","47","10","98","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","1101","43","10","89","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","10","1201","44","10","87","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","1301","44","10","103","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","1401","44","10","101","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","1501","44","10","102","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","1601","42","10","103","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","1701","45","10","93","2","4","true","1","10","10","0","0","8","1","100.00"
"safe","10","1801","52","10","100","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","1901","42","10","109","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","2001","43","10","97","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","10","2101","42","10","107","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","10","2201","52","10","98","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","2301","47","10","117","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","2401","46","10","106","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","2501","41","10","88","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","10","2601","46","10","105","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","2701","43","10","100","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","2801","45","10","75","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","2901","47","10","103","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","3001","47","10","89","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","3101","43","10","99","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","10","3201","45","10","113","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","10","3301","46","10","86","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","3401","48","10","97","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","10","3501","48","10","91","2","4","true","1","10","10","0","0","8","1","100.00"
"safe","10","3601","44","10","116","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","3701","46","10","94","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","3801","46","10","98","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","3901","45","10","106","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","4001","40","10","101","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","4101","46","10","90","2","4","true","1","10","10","0","0","2","1","100.00"
"safe","10","4201","42","10","105","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","4301","45","10","96","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","4401","47","10","88","2","4","true","1","10","10","0","0","8","1","100.00"
"safe","10","4501","42","10","100","2","4","true","1","10","10","0","0","8","1","100.00"
"safe","10","4601","48","10","106","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","10","4701","43","10","98","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","4801","40","10","93","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","10","4901","45","10","97","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","10","5001","45","10","85","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","5101","45","10","103","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","10","5201","46","10","101","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","10","5301","42","10","91","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","5401","42","10","89","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","10","5501","44","10","97","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","5601","45","10","101","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","10","5701","42","10","110","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","5801","46","10","110","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","10","5901","47","10","87","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","10","6001","46","10","104","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","6101","44","10","95","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","10","6201","42","10","99","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","6301","45","10","107","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","6401","43","10","109","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","6501","47","10","101","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","6601","46","10","87","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","10","6701","47","10","111","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","6801","41","10","88","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","6901","43","10","109","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","7001","45","10","101","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","10","7101","48","10","100","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","7201","50","10","98","2","4","true","1","10","10","0","0","8","1","100.00"
"safe","10","7301","44","10","94","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","10","7401","45","10","93","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","7501","41","10","98","2","4","true","1","10","10","0","0","2","1","100.00"
"safe","10","7601","46","10","95","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","7701","44","10","102","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","10","7801","47","10","108","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","7901","47","10","107","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","8001","47","10","93","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","8101","44","10","89","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","10","8201","48","10","104","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","8301","39","10","102","2","4","true","1","10","10","0","0","9","1","100.00"
"safe","10","8401","48","10","111","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","10","8501","46","10","97","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","8601","45","10","110","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","10","8701","42","10","89","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","8801","44","10","101","2","4","true","1","10","10","0","0","2","1","100.00"
"safe","10","8901","45","10","104","2","4","true","1","10","10","0","0","2","1","100.00"
"safe","10","9001","48","10","103","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","9101","50","10","106","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","9201","50","10","91","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","9301","45","10","91","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","9401","44","10","99","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","10","9501","46","10","102","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","10","9601","41","10","94","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","9701","43","10","111","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","10","9801","42","10","109","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","10","9901","44","10","98","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","1","43","10","89","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","101","45","10","102","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","201","43","10","95","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","301","45","10","93","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","100","401","48","10","101","2","4","true","1","10","10","0","0","2","1","100.00"
"safe","100","501","46","10","98","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","601","49","10","101","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","701","52","10","108","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","801","49","10","93","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","901","46","10","107","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","1001","47","10","98","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","1101","43","10","89","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","100","1201","44","10","87","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","1301","44","10","103","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","1401","44","10","101","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","1501","44","10","102","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","1601","42","10","103","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","1701","45","10","93","2","4","true","1","10","10","0","0","8","1","100.00"
"safe","100","1801","52","10","100","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","1901","42","10","109","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","2001","43","10","97","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","100","2101","42","10","107","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","100","2201","52","10","98","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","2301","47","10","117","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","2401","46","10","106","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","2501","41","10","88","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","100","2601","46","10","105","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","2701","43","10","100","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","2801","45","10","75","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","2901","47","10","103","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","3001","47","10","89","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","3101","43","10","99","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","100","3201","45","10","113","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","100","3301","46","10","86","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","3401","48","10","97","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","100","3501","48","10","91","2","4","true","1","10","10","0","0","8","1","100.00"
"safe","100","3601","44","10","116","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","3701","46","10","94","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","3801","46","10","98","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","3901","45","10","106","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","4001","40","10","101","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","4101","46","10","90","2","4","true","1","10","10","0","0","2","1","100.00"
"safe","100","4201","42","10","105","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","4301","45","10","96","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","4401","47","10","88","2","4","true","1","10","10","0","0","8","1","100.00"
"safe","100","4501","42","10","100","2","4","true","1","10","10","0","0","8","1","100.00"
"safe","100","4601","48","10","106","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","100","4701","43","10","98","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","4801","40","10","93","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","100","4901","45","10","97","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","100","5001","45","10","85","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","5101","45","10","103","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","100","5201","46","10","101","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","100","5301","42","10","91","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","5401","42","10","89","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","100","5501","44","10","97","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","5601","45","10","101","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","100","5701","42","10","110","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","5801","46","10","110","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","100","5901","47","10","87","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","100","6001","46","10","104","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","6101","44","10","95","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","100","6201","42","10","99","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","6301","45","10","107","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","6401","43","10","109","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","6501","47","10","101","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","6601","46","10","87","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","100","6701","47","10","111","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","6801","41","10","88","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","6901","43","10","109","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","7001","45","10","101","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","100","7101","48","10","100","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","7201","50","10","98","2","4","true","1","10","10","0","0","8","1","100.00"
"safe","100","7301","44","10","94","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","100","7401","45","10","93","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","7501","41","10","98","2","4","true","1","10","10","0","0","2","1","100.00"
"safe","100","7601","46","10","95","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","7701","44","10","102","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","100","7801","47","10","108","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","7901","47","10","107","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","8001","47","10","93","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","8101","44","10","89","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","100","8201","48","10","104","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","8301","39","10","102","2","4","true","1","10","10","0","0","9","1","100.00"
"safe","100","8401","48","10","111","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","100","8501","46","10","97","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","8601","45","10","110","2","4","true","1","10","10","0","0","3","1","100.00"
"safe","100","8701","42","10","89","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","8801","44","10","101","2","4","true","1","10","10","0","0","2","1","100.00"
"safe","100","8901","45","10","104","2","4","true","1","10","10","0","0","2","1","100.00"
"safe","100","9001","48","10","103","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","9101","50","10","106","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","9201","50","10","91","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","9301","45","10","91","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","9401","44","10","99","2","4","true","1","10","10","0","0","6","1","100.00"
"safe","100","9501","46","10","102","2","4","true","1","10","10","0","0","7","1","100.00"
"safe","100","9601","41","10","94","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","9701","43","10","111","2","4","true","1","10","10","0","0","4","1","100.00"
"safe","100","9801","42","10","109","2","4","true","1","10","10","0","0","5","1","100.00"
"safe","100","9901","44","10","98","2","4","true","1","10","10","0","0","4","1","100.00"
